"","name","review","type","adr"
"95","Таблетки Nycomed Глюкофаж","Доброго времени суток всем, кто читает мой отзыв. В своем рассказе я хочу предостеречь очень многих от самовольно назначенного препарата глюкофаж для похудения. Назначать его должен только врач. Мой муж болен сахарным диабетом 2 типа около8 лет и врач назначил ему глюкофаж в дозировку 1000 мг.Этот препарат для того чтобы снизить сахар в крови ему нужно принимать ежедневно и пожизненно. Начитавшись в интернете отзывов как глюкофаж помогает прекрасно похудеть, я решила принимать его вместе с мужем только в меньшей дозировке. Через 2 недели после того, как я начала принимать данный препарат я почувствовала себя очень плохо. У меня была жуткая усталость и совершенно не было ни на что сил. Я обратилась в больницу и сдав анализы, врач увидел, что показатель инсулина у меня очень низкий и этот препарат буквально выкручивал мою поджелудочную железу как только мог. Врач меня очень сильно ругала. Прекратив принимать глюкофаж неприятные симптомы пропали и я вернулась к обычной жизни. Поэтому милые девочки, сто раз подумайте, прежде чем принимать без назначения врача лекарства. Похудеть можно по другому, а не ценой своего здоровья.","глюкофаж","1"
"96","Таблетки Nycomed Глюкофаж","В силу своей профессии приходится работать с препаратами данной группы. Из всех препаратов этой группы больше всего отдаю предпочтение именно глюкофажу. Он очень эффективно снижает сахар крови, не понижая его уровень ниже нормы. От него меньше всего побочных явлений, таких как рвота, тошнота. И если уж у кого и встречается на него рвота, то быстро проходит, если длительное время не повышать дозировку. Сама его принимала, когда были проблемы с печенью. Результаты отменные:через месяц все ферменты печени нормализовались. А самое главное, он действует именно на то звено, которое страдает. Сахар крови у меня хороший, и во время приёма глюкофажа он не снижался ниже нормы, и рвоты тоже не было. Очень довольна этим препаратом.","глюкофаж","0"
"97","Таблетки Nycomed Глюкофаж","На самом деле препарат серьезный и принимать его следует с осторожностью. Предназначен для диабетиков. Врачи-эндокринологи выписывают для людей с избыточным весом без диабета. Принимала данные таблетки и они действительно работают в плане снижения аппетита и соответственно снижения веса, но будьте осторожны, необходимо правильно подобрать дозу и начинать с самой малой, постепенно прибавляя ее, иначе возможна побочка. Побочные явления проявляются у каждого по разному, в основном это тошнота, рвота, понос, но если начать с малой дозы, то вы сами поймете необходимо ее увеличить или ""достаточно одной таблетки"". Удачи в похудении.","глюкофаж","0"
"98","Таблетки Nycomed Глюкофаж","Сахарный диабет - серьезная болезнь, о которой нужно помнить каждый день. Кроме того, что нужно соблюдать диету, не стоит забывать о гипогликемических средствах. К ним относится и Глюкофаж, действующее вещество у которого - Метформин. Главный плюс этого препарата - он не вызывает гипогликемию, даже при передозировке, это очень важно. Поэтому терапию диабетикам лучше всего начинать с метформина. И потом уже корректировать дозировку и если нужно, переводить на более сильный препарат, либо добавят инсулин. Например моя бабушка принимает только метформин, а именно Глюкофаж. Сахар у нее всегда в норме, он не падает, переносимость отличная. Да и стоит он не так дорого, упаковка на месяц стоит от 150 до 170 рублей (500 мг № 60). В общем, если вам назначен метформин, то Глюкофаж - очень достойный выбор!","глюкофаж","0"
"99","Таблетки Nycomed Глюкофаж","С этим препаратом я познакомилась недавно, точнее полгода назад! Никогда не думала, что буду принимать препараты от сахарного диабета в таком возрасте, но проблемы по женской части заставили его всё же принимать. Страдала поликистозом и не регулярными месячными, в итоге гинеколог-эндокринолог выписала Nycomed, для стимуляции овуляции и для выравнивания менструального цикла. Было конечно странно всё таки от диабета то таблеточки)Но, прочитав внимательно инструкцию, я начала приём Nycomed . Первая неделя прошла отлично(принимала 1 таблетку в день). Вторая и третья недели были самыми сложными (принимала уже 2-3 таблетки в день)Изменились вкусовые пристрастия, на мясо и каши смотреть не могла вообще, тошнило ужасно! А вот мучное и сладкое просто сметала со стола без ограничений. В итоге в самом начале приёма сбросила сразу 2 кг за неделю! Но после, уже в течение месяца набрала 4 килограмма. Замучили головокружения, постоянная слабость, тошнота. Но, я терпеливо пила таблеточки, лечиться то нужно было до конца. В итоге прошло полгода, я до сих пор не прекращаю приём препарата, симптомов уже тех страшных не ощущаю . А самое главное, исчез поликистоз, месячные стали регулярные, аппетит пропал, на сладкое не тянет так ужасно, как раньше. Я очень довольна этим препаратом, решились многие мои проблемы ","глюкофаж","1"
"100","Таблетки Nycomed Глюкофаж","Доброго времени суток.Напишу сразу - самолечением не занимайтесь. Поможет забеременеть при соответствующих нарушениях в организме, которые должен установить ХОРОШИЙ врач.Сколько себя помню - столько и был не регулярный цикл. Много ""хороших"" докторов кроме как противозачаточные ничего для лечения выписать не могли. Пьешь цикл в норме, бросаешь опять по 3 месяца отсутствуют критические дни. Причиной всему был СПКЯ. Естественно когда я начала планировать беременность - ничего у меня не вышло. И тут началось - гормоны, походы по врачам, узи... пройдя кучу кругов кошмара, мы нашли причину моего СПКЯ - нарушение утилизации глюкозы. К полноте склонна, вес набираю быстро, но так как постоянно слежу за собой - лишнего веса нет. Для борьбы с данным нарушением был выписан - метформин. Препараты аналоги: метформин, сиофор, глюкофаж. Перепробовала все 3. Меньше всего побочек и легче всего мной переносился глюкофаж. Цена у глюкофажа приемлемая - в пределах 200р за пачку дозировка 500,60 таблеток. Пила во время еды. Суточная доза была назначена 1500. Увеличивала постепенно раз в пять дней, начиная с одной таблетки в день, иначе тошнота и диарея тут ка тут. В отлчии от сифора и метформина, чувство тошноты у меня со временем ушло. Главное соблюдать диету с низким гликемическим индексом.  Через 2-3 месяца на фоне приема циклы стали более регулярные. Восстановилась репродуктивная функция - и случилась долгожданная беременность. ","глюкофаж","0"
"101","Таблетки Nycomed Глюкофаж","Обычно этот препарат применяют в терапии больных диабетом и иногда для снижения веса, но вроде бы есть данные о его положительном влиянии на продолжительность жизни вообще.Препарат был мне назначен по следующей схеме:первая неделя - 1000 мг во время ужинавторая неделя - 500 мг во время обедадалее - 500 мг во время завтрака длительно.День первый: Лёгкое головокружение через час после приёма. Терпимо вполне.День второй: С утра было небольшое подташнивание, но не слишком серьёзное, чтобы обращать на него внимание. Вечером приняла вторую таблетку с ужином.День третий: Я всё время сыта! Думала, что не смогу пообедать, но во время еды аппетит пришёл, быстро утолившись. Всю ночь потом было ощущение переетости и оно до обеда четвёртого дня не прошло. Я все время сыта! Волшебный глюкофаж...День одиннадцатый: наконец-то заметила первое снижение веса. Итоги двухнедельного приёмаВсего я принимала метформин (глюкофаж) 2 недели, больше не захотелось. Метформин искусственно приглушает голод путаем изменения работы печени. Жиры нанимают перерабатываться иначе. Подташнивание, отвращение к сладкому то, что на нём было. За эти пару недель на метформине я отвыкла от сладкого почти полностью, сбросила всего 1 кг, да и то последние 400 гр за счет одного дня резей в животе, непонятно откуда взявшихся и заставивших сильно ограничить себя в еде и её разнообразии.ВНИМАНИЕ: 1. Разделяйте приём алкоголя и метформина! Между ними должно пройти не менее 6,5 часов! Иначе может произойти опасное: закисление крови, снижение сахара крови ниже нормы.2. Во время приема препарата нужно получать достаточное количество жидкости 30 мл на 1 кг веса (считается любая жидкость, даже супы и соки!).3. Принимать метформин лучше во время еды.","глюкофаж","1"
"102","Таблетки Nycomed Глюкофаж","Хочу написать свой эффект от приёма препарата Глюкофаж (митформин). В инструкции написано. что данный препарат применяется для людей страдающих сахарным диабетом, но мне мой врач терапевт рекомендовала данный препарат сцелью похудания. Так какак само название препарата переводится как сжигатель жира. Я решила попробовать принимала препарат три недели как написано в инструкции потом делается месячный перерыв. Что я хочу сказать, препарат реально работает, за первые три недели я избавилась от четырёх килограммов, особо не придерживаясь диеты. Это очень хороший результат, когда пропью второй курс, обязательно напишу о своих результатах. Единственно надо учесть негативные последствия это головная боль, и диарея. Поэтому я советую препарат начинать принимать маленькими дозами а потом довести до 1000 в сутки, это две таблетки по 500 утром и вечером. Приятного всем похудания!!!!!","глюкофаж","1"
"103","Таблетки Nycomed Глюкофаж","Здравствуйте! Хочу расказать вам, в чём мне помогли эти таблетки. Я после родов наброла лишнии килограмы и не знала как от них избавится, что я только не делола, пила всякие чаи, делола зарядку, но без результатов. К нам на работу пришла новенькоя, мы с ней подружились и как то заговорили о внешнем види, я ей раскозала как воюю с лишними килограммами. Она мне скозала, что у неё тоже была такая проблема и ей помог Глюкофаж и я решила попробовать, пить его два раза в день во время еды. Пью уже 4 месеца, сбросила 10кг. и здоровье в порядки. Всем удачи!!!","глюкофаж","0"
"104","Таблетки Nycomed Глюкофаж","добрый день дорогие читатели! Хочу с вами поделиться и посоветоваться! Я покупала таблетки от сахарного диабета Глюкофаж, и пила когда сахар поднимался, он сразу помогал, и сахар опять через некоторое время приходил в норму, но уже спустя более трех месяцев, когда сахар поднимается, пью, но уже не помогает! Что пила, что нет, толку мало. Скорее всего это лекарство вызвало у меня привыкание, но врачи говорят, что это лекарство не вызывает привыкание! Заранее купила несколько пачек, теперь не пью, пожалела очень, они не дешевые лекарства. Так что, прежде чем покупать диабетические лекарства, посоветуйтесь с врачем, потому что я сейчас пью другое, и оно очень хорошо помогает! Наверно просто мой организм не воспринимает Глюкофаж! ","глюкофаж","1"
"105","Таблетки Nycomed Глюкофаж","Принимаю таблетки глюкофаж 1000 по назначению врача, 11 месяцев. В начале приема были головокружения, далее начала привыкать к действию. Результат меня по радовал. Скинула 8 кг, самочувствие стало на много лучше, появилась активность. Глюкофаж принимала на пару с препоратом Эутирокс 50мг.","глюкофаж","0"
"106","Таблетки Nycomed Глюкофаж","Сахарный диабет это - распространённое заболевание у людей разного возраста 1 и 2 типа.Сахарный диабет, который лечится лекарственными препараты, больше относится к второму типу.Конечно это коварное заболевание, с которым стоит и даже желательно бороться, чтобы не допустить ухудшения.Уже не в первый год - у моей мамы наблюдается повышение уровня сахара в крови, диагноз - сахарный диабет 2 типа.Для меня важно здоровье мамы - а поэтому стараемся чтобы было правильное питание - диета, ограничивая продукты содержащие сахар.Ведь соблюдая диету - можно многое добиться, но чтобы был более эффективный результат, по назначению врача эндокринолога - мама принимает лекарственный препарат ""Глюкофаж"".""Глюкофаж"", с действующим веществом - метформин, показан к применению :* Сахарный диабет 2 типа, особенно у пациентов с ожирением при неэффективности диеторапии и физических нагрузок.* А также таблетки ""Глюкофаж"", кстати людям с избыточным весом, поэтому можно принимать, так как способствует умеренному похудению или стабильности веса.Таблетки ""Глюкофаж"", белого цвета, овальные, двояковыпуклые таблетки, покрытые плёночной оболочкой, с риской с обеих сторон для разделения таблеток на части.Хотя делить таблетки на части, без ножа - практически не возможно, таблетка имеет твёрдую форму.Одна упаковка содержит по 30 - 60 таблеток, по 850 мг в каждой таблетке, сама таблетка упакована в упаковку блистер.По назначению врача таблетки назначают в зависимости от уровня сахара в крови, мама принимает по 1/2 таблетки на ночь.Лечебный эффект хоть и есть, но не значительный - уровень сахара снижается, то повышается.Приходим к выводу, хоть и есть результат, но не так, как хотелось, вместе с ""Глюкофаж"", приходиться принимать другие таблетки - ""Диабетон"".Рекомендовать ли данный препарат или нет, больше зависит от самого организма, а организм у каждого человека разный - поэтому всё индивидуально.Будьте здоровы!","глюкофаж","0"
"107","Таблетки Nycomed Глюкофаж","Пила глюкофаж несколько лет. Когда мне поставили преддиабет пропила его полгода, потом диагноз сняли. После того как поставили диабет второго типа то прописали глюкофаж лонг, но его не всегда можно найти. Поэтому когда нет препарата глюкофаж лонг, покупаю обычный глюкофаж 500 мг. Пью по 1 таблетке 3 раза в день. После еды. Препарат хороший. Когда забываю выпить и чувствую что сахар падает, то как выпиваю забытую таблетку сахар приходит в норму в течении получаса, что не может не радовать. Побочных действий данного препарата я не заметила у себя. Цена очень адекватная. Покупаю всегда упаковку на 60 таблеток. ","глюкофаж","0"
"108","Таблетки Nycomed Глюкофаж","Пила глюкофаж лонг 750 по назначению врача эндокринолога-диетолога. Считала калории, питалась исключительно отварным, единственное не исключала хлеб. Не сбросила вообще ни одного килограмма. Принимала 2 месяца. Начиталась в интернете, что помогает, результата нет вообще. Результат был у знакомой, но мне кажется от того, что она практически не ела ничего (маленькие дозы отварной еды), думаю таблетки ни при чем, а то, что она на строгой диете была и все.","глюкофаж","0"
"109","Таблетки Nycomed Глюкофаж","У моей сестры обнаружили не очень приятное заболевание - сахарный диабет второго типа, да еще и ожирение. Назначили пить Метформин и порекомендовали пить по одной таблетке на ночь. Но бесплатные таблетки кончились и она купила в аптеке таблетки Nycomed Глюкофаж.Продаются они в картонной коробочке белого цвета, на которой название таблеток написано красным цветом.На коробочке информация о содержании одной таблетки.Кроме инструкции в коробочке два блистера по 15 таблеток на каждом, всего 30 таблеток. Хватает ровно на месяц по одной каждый вечер.Таблетки белого цвета круглые, покрыты пленочной оболочкой. Вкус горьковатый, но сестра говорит, что не замечает этого, так как употребляет большое количество воды во время приема. Я спросила у нее, какие ощущения появляются от приема лекарства. У нее не тошноты и прочего ничего не замечалось.Пьет уже полгода, заметила только, что начала худеть, пять килограммов уже потеряла и очень этому рада, так как появилась легкость в теле и уменьшился аппетит.Глюкофаж медленно снижает глюкозу в крови и это благотворно действует на организм. Не знаю сколько моя сестра будет употреблять это средство, говорит, что пока врачи не исключат диагноз сахарного диабета.Консультируйтесь обязательно с эндокринологом.","глюкофаж","0"
"110","Таблетки Nycomed Глюкофаж","С данным лекарством я познакомилась почти десять лет назад. И связано дело было не с сахарным диабетом, сахар был в норме, а с лишним весом. Я обратилась к эндокринологу, а она мне выписала это лекарство. Эффекта никакого не получилось! Эндокринолог назначил сдать анализ на содержание инсулина в сыворотке крови. И вот тут то!!! Инсулин выше нормы в десять раз!!! Лекарство назначили пить длительно, одним словом пожизненно. Обидно, но делать нечего. Пью уже десяток лет. Держал сахара вполне хорошо, даже когда ела конфетки, или пироженко. Действует, медленно и мягко, резких скачков сахара нет, а соответственно и инсулин не взлетает. Но и вес не снизился. Хорошо что не поднимается. А вот сахар со временем стал подниматься даже пришлось приобрести глюкометр. Мой отзыв о глюкометре можно прочитать здесь http://otzovik.com/?r=938169 . Вероятно мой организм адаптировался к данному лекарству. Имеет дозировки 500 мг, 850 мг, 1000 мг. Начальные дозы конечно с пятисоточки начинались. Теперь 850 два раза в день. Не напряжно конечно, но как на привязи, всегда лекарство при себе. Его нельзя принимать даже с малыми дозами алкоголя. Если инсулин в норме, то помогает понизить вес. Но самостоятельно лечиться не советую, можно снизить сахар ниже нормы, и получится гипогликемия, которая тяжелее высокого сахара.","глюкофаж","0"
"111","Таблетки Nycomed Глюкофаж","Раньше пила просто препарат Глюкофаж 3 раза в день. Потом пошла к врачу и она выписала мне препарат Глюкофаж лонг. Лонг это значит, что он пролонгированного действия и его надо пить 1 раз в день. Пью на ночь, перед сном. На сутки эффекта хватает. У меня сахар пониженный и когда он падает ниже нормы, то меня начинает трясти. Если вдруг опаздываю выпить препарат, то съедают что нибудь сладкое. Очень нравится в нем то что не надо носить с собой таблетки чтобы принимать их 3 раза в день, так как это бывает не очень удобно. По виду они овальной формы. Нормально проглатываются. Горечью не отдают. По цене около 500 рублей за упаковку в 60 штук. ","глюкофаж","0"
"112","Таблетки Nycomed Глюкофаж","Препаратов метформина много, почему-то эндокринолог назначил именно глюкофаж. Полагаясь на его компетентность в этом вопросе, я покупаю именно этот препарат. Перебоев с его поставками нет, в аптечной сети его всегда можно найти, так что меня он устраивает.А сейчас о том, что для меня не очень удобно. Дело в том, что доза мне нужна меньшая, чем рекомендуемая в качестве начальной. Начала с приема 1 таблетки по 500 мг, но появилась потливость, чувство голода, пришлось делить таблетку на две части. Тут и начались проблемы. Таблетка по 500 мг с риской в середине не ломается - не проблема, попробовала расколоть ножом, но не тут-то было. Во-первых, таблетка покрыта довольно плотной оболочкой, во-вторых, получить равные половинки никак не удаётся - проблема.Однажды я ошиблась и купила глюкофаж по 1000 мг. Расколоть его ещё проблематичнее: нет риски, а таблетки двояковыпуклые, иногда разрезаются на множество осколков. Но это уже не вина производителя, сама при покупке с дозой ошиблась.В целом же препарат мне прекрасно подходит, вот бы ещё по 250 мг его выпускали. Цена, кстати, не заоблачная. 1000 мг, 60 штук - 365 рублей. 500 мг, 60 штук - 185 рублей.","глюкофаж","0"
"113","Препарат Nycomed ""Глюкофаж лонг""","С метформином я начала свое знакомство, в 20 лет. Ни одно средство, предназначенное для того, чтобы забеременеть с поликистозом яичников не помогало. Ок вызвали беременность, но она стала замершей. И тогда с новым врачом мы решили возспользоваться сиофором, про него я также писала отзыв. Благодаря ему, дюфастону и клостилбегиту случилась моя долгожданная беременность. Но все те полгода, которые я пила Сиофор, мне было ужасно плохо, я пропускала таблетки, только чтобы избежать расстройства желудка, тошноты и скачков настроения. Сейчас, когда моей дочке уже 1.6, я решила возобновить курс метформина, так как он не только налаживает и не позволяет запустить спкя, но и помогает скинуть вес(естественно при правильной диете). Сразу встал вопрос о том, что сифор я пить не смогу, я просто не готова, вновь к этим «ощущениям». И почитав несколько отзывов в интеренете, я решила перейти на глюкофаж, но не простой, а лонг. Могу сказать, что за неделю приема, конечно есть неблагоприятные признаки приема метформина, заключаются они в легком растройстве кишечника, во всем остальном, я чувствую себя хорошо.P:s естетсвенно все манипуляции, со сменой препаратов и в принципе началом их употребления, я согласовывала со своим врачом!","глюкофаж лонг","1"
"114","Препарат Nycomed ""Глюкофаж лонг""","Доброй ночи, ; мои дорогие читатели! Хочу поделиться с Вами своим опытом применения таблеток пролонгированного действия Глюкофаж лонг 500мг. Ранее я уже писала отзыв о препарате Глюкофаж ( http://otzovik.com/review_2694684.html). Прошу эти препараты не путать. Просто Глюкофаж надо пить 3 раза в день, а Глюкофаж лонг надо пить всего лишь один раз в день - вечером. Я страдаю сахарным диабетом, поэтому гениколог-эндокринолог прописала мне пить медикаментозный препарат Глюкофаж лонг в дозировку 500 мг. Рассмотрим сам препарат. Таблетки продаются в бедой коробочке по 30 или 60 штук. Я беру всегда 60 штук, так экономнее. Открываем коробку. В ней 4 блистера таблеток по 15 штук в каждом блистере и инструкция по применениюТаблетки белого цвета, овальной формы. Читаем инструкцию. В составе: активное вещество - метформина гидрохлорид; вспомогательные вещества - кармеллоза натрия, гипромеллоза 2910, гипромеллоза 2208, целлюлоза микрокристалическая, магния стеарат. Показания к применению: сахарный диабет второго типа. У препарата много противопоказаний. Его следует принимать с осторожностью пожилым людям. Нельзя сочетать с алкоголем. По себе могу сказать, что действия препарата хватает на сутки, поэтому принимаю его раз в сутки во время ужина. Запивая водой. Таблетка легко прокладывается. В общем я довольна. Цена за коробку с 60 таблетками 450 рублей. ","глюкофаж лонг","0"
"115","Препарат Nycomed ""Глюкофаж лонг""","Прописал эндрокринолог для снижения сахара в крови. Купила. Врач сразу предупредил, что если его принимать и есть хлеб, то понос будет 100 %. (Для сведения) Стала его принимать, но больше 3 дней не смогла. Мне от него становилось плохо. Перешла на сиофор. Поэтому от оценки данного препарата воздерживаюсь. ","глюкофаж лонг","0"
"116","Препарат Nycomed ""Глюкофаж лонг""","Снижение лишнего веса- вот в чем вопрос всех времен и народов! Сначала мы едим то, что предлагают производители, потом удивляемся, что происходит набор веса. Я уже лет десять пытаюсь вернуть былую стройность. И не совсем эффективно.Перепробовав кучу диет, гимнастик и систем, пришла к врачу.Сдала анализы и получила назначение.Одним из них был метформин. Выбрала именно глюкофаж лонг, так как заколебалась все время есть таблетки после употребления пищи.У глюкофаж лонг есть один огромный плюс- его принимаю один раз в день. Мне назначили пятьсот единиц. я сначала решила в тайне от врача увеличить дозу. Но потом остановилась. Знаете ли вы выражение: ""Часть тела, которая не упражняется, упраздняется!""??? Это обозначает, что если вы не используете хвост, то эволюция у вас его отнимает. А глюкофаж начинает работать вместо поджелудочной железы и всей той системы, которая не справляется с утилизацией жира, а способствует его накоплению. Я не хочу, чтобы глюкофаж лонг стал заместителем моей собственной системы. пусть поможет, но вместо- нет, не согласна. Решила попробовать пятьсот единиц.Вес стал снижаться примерно с третьей недели, причем, ушел довольно приличный пласт подкожной клетчатки с талии. И это- огромный плюсище, потому что именно нарушение, приводящее к откладыванию жира на талию вызывает у врачей серьезное опасение.К минусам отношу тошноту. Но она уже немного проходит.Зато к плюсам отношу прием лекарства один раз в день. Принимаю перед сном.Рекомендую.","глюкофаж лонг","0"
"117","Препарат Nycomed ""Глюкофаж лонг""","У меня очень давно произошел гормональный сбой, который практически подвел меня к диабету, очень высокому инсулину и ожирению. Изначально мне выписали обычный глюкофаж, от него конечно проблемы с жкт огромные: ""металлический"" привкус, постоянная тошнота. Я не выдерживала и бросала. Спустя пару лет очередной эндокринолог посоветовал глюкофаж-лонг, для меня это было спасение. То, что он помогает похудеть это абсолютная правда, за два года я похудела более чем на 25 кг, конечно ориентироваться исключительно на это средство нельзя, необходимо соблюдать диету, но в комплексе результат хороший. Просто так пить это лекарство, что бы похудеть я бы не рекомендовала, все таки это не БАД и не просто пищевая добавка, а достаточно серьезный препарат. Прежде чем покупать, я бы посоветовала обратиться к гинекологу или эндокринологу.","глюкофаж лонг","0"
"118","Лекарственное средство Метформин ""Глюкофаж""","Глюкофаж мне назначили в помощь к похудению. У меня излишний вес и предрасположенность наследственная к диабету. За две недели скинула 6 кг, потом стал вес уходить медленее, потом еще 7 в течение 3 месяцев. При приёме препарата важно соблюдать диету, так как если скушать конфету, торт, жирное блюдо, колбасу и прочее опасное, то тут же тошнит, начинаются частые походы в туалет. Если придерживаться правил, со временем такие побочные исчезают, и живёшь нормальной жизнью. Хорош в помощь для снижения веса и профилактики опасности диабета. Я пила в дозировке 500 мг х 3 раза в день. Начальная дозировка в самый раз! Хотели повысить дозировку до 850 мг х 3 раза в сутки, но началась постоянная тошнота.","глюкофаж","1"
"119","Лекарственное средство Метформин ""Глюкофаж""","После Нового года решила заняться здоровьем. Всегда беспокоил лишний вес. Сидела на диетах, но вес стоял на одном уровне и никуда не хотел двигаться. Пошла с этой проблемой к эндокринологу. После сдачи анализа на инсулинорезистентность выяснилось, что он не в норме: инсулин (как у почти всех полных людей, ведущих сидячий образ жизни) был завышен. Поэтому врач выписала мне средство Глюкофаж, но предупредила, что почти у всех он вызывает неприятные ощущения в желудочно-кишечном тракте. Еще сказала, что нужно соблюдать диету на 1200-1300 к Кал в день. Без этого не получиться сбросить вес до желаемого результата. На том и отправилась домой.Но прежде чем принимать препарат, решила ознакомиться с ним в интернете: про побочки, про эффективность, про противопоказания. Так сказать, решила подготовить себя на будущее, чего мне ждать)) Как говориться: предупрежден - вооружен! Ведь наши врачи не склонны объяснять некоторые подробности. Да и на приеме не знаешь, что спросить, потому что пока не представляешь ничего о препарате. Больше всего беспокоил вопрос - а не снизит ли он резко глюкозу, ведь сахарная кривая в норме? Прочитав информацию на сайтах, убедилась, что нет.После этого купила препарат в ближайшей аптеке. Кстати, я всегда читаю подробно инструкцию. И тут мне на глаза бросилось несколько раз слово ""лактоацидоз"". Предупреждение на каждом шагу!Конечно же сразу в интернет. Кто хочет узнать что это за состояние, тогда тоже можете поискать в инете. Скажу, что страшно, т. к. летальность достигает 70%. Как человек мнительный, сразу же насторожилась, а стоит ли пить мне препарат тогда? Но здоровье дороже.Взвесив все ""за"" и ""против"", решила всё-таки приступить к приему таблеток. Главное, придерживаться правил, чтобы не допустить состояния лактоацидоза: - не принимать алкоголь в больших количествах, буквально пару бокалов вина или стопку водки )) (кто чувствителен к алкоголю, лучше вообще отказаться тогда от него); - не заниматься тяжелыми физическими нагрузками ( легкая аэробика, упражнения или занятия на беговой дорожке, велосипеде не возбраняются, главное не до изнеможения), потому что при физических нагрузках сам по себе, без таблеток падает инсулин. Это может привести к лактоацидозу; - и последнее правило: потребляемые килокалории не должны быть меньше цифры 1000 в сутки.Ни в коем разе никого не хочу запугивать, но лучше ""перебдить, чем недобдить""! ))Итак, назначенный мне курс составлял по 1 табл в 500 мг 2 раза в сутки на 3 месяца.^^МОИ ОЩУЩЕНИЯ^^:1) Желудочно-кишечные бурления начались на 2-ой день приема таблеток. Оооочень неприятно! Ощущение, что постоянно тянет в туалет, извиняюсь, по-большому. При чем такие спазмы, как при отравлении. Даже ночью не отпускало. 2) Жидкий стул сопровождал меня на протяжении 1,5 месяца. Хотя, в основном, люди пишут, что недели 2. Переноситься данная ситуация тяжело, т. к я не любитель ходить в общественные туалеты и на работе тоже. Но ведь не возьмешь же отпуск на 3 месяца, чтобы не вылезать из дому, а сидеть возле уборной! 3) иногда подташнивало, особенно по утрам.4) также небольшая усталость на протяжении 2-ух недель.5) аппетит особо не пострадал. Даже иногда казалось, что съем что-нибудь и полегчает, перестает бурлить.6) неприятный вкус во рту, какой-то кислятиной отдает(( Казалось, что даже запах изо рта есть. Спрашивала у мужа, ответил, что нет (может пожалел и сказал неправду?).7) сухость во рту - есть до сих пор^^РЕЗУЛЬТАТ^^: За 2,5 месяца сбросила всего 4 кг. Надеюсь, что сейчас месяц допью, и еще пара килограммчиков уйдет. Всё ж таки результат не радует. Столько страданий ради пары-тройки кг. А надо было 14 (эндокринолог дал планку). Хотя, может, слишком маленькую дозу назначил. Надо было больше. Но это означает, что и побочные явления могут в таком случае усилиться в несколько раз.Как известно, при инсулинорезистентности волосы ломкие, ползут, ногти слоятся, тахикардия. Так вот заметила, что эти явления прям реально уменьшились. Хоть за это спасибо препарату))^^ЧЕГО ПРИДЕРЖИВАЛАСЬ И НЕ ПРИДЕРЖИВАЛАСЬ В ПЕРИОД ПРИЕМА ГЛЮКОФАЖА^^:1) Диету старалась держать в рамках 1200-1300 кКал, хотя раз в неделю перепригивала аж за 1400. Всё потому, что позволяла себе 1 пирожок. Ну не могу я совсем без этого.2) Сахар ограничила. Добавляла только в утренний чай и если ела каши, то варила их соответственно с песком-солью. Морсы, компоты, кисели тоже с песком, но старалась не так много класть. Да и пила их не так часто.3) Исключила полностью всякие сухарики, печенюшки, кексы, тортики, блинчики и т. д из рациона, в том числе и конфеты.4) Больше потребляла кисломолочки (кроме снежка), салатиков, фруктов (все, что люблю)5) Если была картошка на гарнир, то только отварная. 6) А вообще супы были, котлетки (нежирные на пару) были, сосиски, что-то запеченное в духовке, тушеные овощи. Просто уменьшала порции. Да и сложно что-то не варить, т. к мужик в доме не будет же сосать лапу!)) Если бы одна была, тогда легче придерживаться правил.7)Бутерброд с булочкой исключить не могла и черный хлеб (кусочек) с супом. Это уже с молоком матери впиталось, как инстинкт приобретенный)) Но со вторыми блюдами хлеб не ела. Пробовала хлебцы, но без них лучше. 8) много гуляла (это я люблю), в т. ч ходила на работу и с работы 2 остановки пешком. Иногда клала в рюкзак 2 бутыли по 2 л с водой. Это ходьба с небольшой нагрузкой. Полезно)) Сумок тяжелых с магазинов не таскаю, уже забыла что это такое, потому что есть машина. А с рюкзаком ипровизированное утяжеление. 9) изредка упражнения, Почему изредка?)) Потому что с детства не любила активных игр и физкультуру в школе. И не потому, что было тяжело, просто наверно, склад характера что ли такой. Не могу себя заставить упражняться. Или лень вперед меня родилась:))^^ВЫВОД^^: Препарат вроде бы помог хоть чуть-чуть похудеть, но не так, как хотелось бы. Тут два варианта: либо я не жестко подходила к диете, либо дозу минимальную назначили. В любом случае побочки - это нечто. Только из-за них ставлю три балла. Дальше видно будет: продержится вес на одном уровне или вверх поползет. По прошествии времени дополню отзыв об этом.Всем спасибо, кто прочитал!","глюкофаж","0"
