"","name","review","type"
"212","Препарат Тафен Назаль","
        Заложенность носа, трудность дыхания и зависимость от капель меня сопуствуют уже давно. Я уже настолько привыкла, что нафтизин должен быть везде: в сумочках, карманах, под подушкой, в машине, на работе... Кто сталкивался с подобной проблемой, думаю меня поймут. В последнее время стала часто болеть голова и я решила обратиться к ЛОРу. Ругаю себя - почему не сделала это раньше?Доктор назначил мне спрей назальный ""Тафен назаль"".Не буду перепечатывать инструкцию, ее можно найти в интернете, скажу только, что это синтетический глюкокортикостероидный препарат, обладающий противовоспалительным и противоаллергическим действием. Тут я удивилась, вроде не страдаю от аллергии и нет воспаления. Но решила не спорить с врачем и начать лечение.Нужно было 2 раза в сутки впрыскивать в каждую ноздрю по 2 дозы спрея (1 впрыскивание - 1 доза). Желательно соблюдать одинаковый интервал времени между этими процедурами. Я впрыскивала в 9 часов утра и в 9 вечера. Одновременно можно пользоваться нафтизином, но стараться меньше. Я после первого использования спрея сразу почувствовала облегчение дыхания. Нафтизин не пришлось закапывать. Поначалу, конечно, руки так и тянулись к нему, но я, стараясь не думать о нем, дожила до вечерней дозы. Спала нормально. Нафтизином я больше не пользовалась! Нужно было явиться к ЛОРу через 2 недели для корректировки дозы, но я не пошла, стала впрыскивать по 1 дозе 2 раза в день. Через какое-то время 1 раз в день, а потом и вовсе стала забывать про это. На все лечение у меня ушло около 2-х месяцев и 2 флакона спрея. Я очень довольна! Голова перестала болеть, сплю хорошо и не надо все время думать, есть ли у меня с собой капли?Единственный недостаток - после впрыскивания щиплет и жжет в носу около 30 секунд. Но это такая ерунда, по сравнению с результатом!
        
            Время использования: 2 месяца
        
        
                
            Стоимость: 387 руб.
        
        
        Год выпуска/покупки: 2012Общее впечатление: Прощай заложенность носа и зависимость от капель!
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","тафен назаль"
"213","Препарат Тафен Назаль","
        Добрый день, дорогие мои друзья и просто читатели этого отзыва!Я уже писала в своих отзывах о противоаллергических препаратах, так как муж страдает в конце лета и начале осени аллергией на цветение амброзии. Это такая бяка, от которой невозможно уберечься или вылечиться, но поддержать организм в более-менее премлемом состоянии можно с помощью противоаллергических препаратов, одним из которых является Тафен Назаль.Тафен Назаль- это суспензия- спрей назальный дозированный. Дозирование осуществляется с помощью колпачка дозатора на бутылочке с суспензией.Этот препарат используется для профилактики и лечение аллергических ринитов, которые бывают как сезонные так и круглогодичные. Также Тафен помогает при неаллергических ринитах и при полипах носа, то есть обычный насморк с заложенностью носа он тоже помогает лечить.При использовании спрея, с колпачка снимается крышечка, и производится впрыскивание лекарства в кадую ноздрю путем нажатия на насосный дозатор. В инструкции по применению написаны необходимые дозы препарата необходимые для применения в день. Нельзя нарушать режим режим использования спрея, лучше расчитывать, чтобы это было в одно и то же время каждый день.Препарат Тафен Назаль был прописан моему мужу доктором, поэтому перед его применением необхолдима квалифицированная консультация врача. А вообще препарат снимает отечность слизистой оболочки носа, облегчает состояние при аллергии, снимает частоту чихания и заложенность носа. Муж доволен, но и цена на препарат не совсем маленькая. Хотя за хорошее самочувствие ничего не жалко.Так что если кто-то страдает аллергией, присмотритесь к этому лекарственному препарату, и будьте всегда здоровы!
        
            Стоимость: 361 руб.
        
        
        Год выпуска/покупки: 2015Общее впечатление: Хороший но недешевый препарат помогающий при рините.
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","тафен назаль"
"214","Препарат Тафен Назаль","
        Этому препарату я, пожалуй, должна написать оду. Шутка ли - благодаря ему я наконец-то избавилась от зависимости от сосудосуживающих средств! Если вкратце - на нафтизине я сидела с 7 класса. Недолеченная простуда и твердая уверенность мамы, что пропусти я еще неделю, и останусь неучем на всю жизнь привели к плачевным результатам. Капала я нос постоянно, бывали, правда, перерывы, особенно, когда я лечилась народными средствами, но так или иначе, флакон нафтизина всегда был при мне. Честно говоря, не хочется описывать этот ужас и вспоминать тоже. Зависимость от сосудосуживающих - это неполноценная жизнь. Вы не дышите нормально, просыпаетесь, задыхаясь, это паника - есть ли капли, трата денег на препарат, дающий только временное облегчение... Это постоянный очаг инфекции в организме, ослабленный иммунитет, головные боли... Когда я начала работать в школе, стало еще сложнее. На уроках я постоянно разговариваю, соответственно, не могу дышать ртом, в случае, если нос начинает закладывать... Да банально невозможно нормально соображать в таком состоянии! Пару раз забывала капли дома и, если не было медсестры (а она 2 дня в неделю бывает), бежала домой или в аптеку за каплями на большой перемене. И на второй год таких мучений, когда стало очевидно, что времени и сил на всякие фитопроцедуры, временно облегчающие мое состояние, не хватало, как и денег на сосудосуживающие (я брала Тизин чаще всего, а он около 100 рублей. Хватало на неделю), я поняла, что надо что-то делать. Мне помогли интернет и Отзовик. Яндекс подсказал название препарата, а Отзовик вселил надежду, что средство выбрано верно. Купила я Тафен назаль в конце новогодних каникул. Уже на следующий день я прекратила применять сосудосуживающие. Это было чудо! Это было так восхитительно, что словами не передать! Я использовала весь препарат до конца, второй флакон покупать не пришлось (хотя читала и такие рекомендации). И вот, скоро год, как я не покупала средства, которые у нас в семье называют обобщенно ""нафтизин"" (т. к. с него и началась моя зависимость). Действующее вещество Тафена - будесонид. Вообще, препарат гормональный, но поскольку применяется местно, в кровь почти ничего не попадает. Я лично по этому поводу совершенно не переживала, т. к. лучше было бы выбрать 10 миллилитровый флакон гормонального препарата для носа, чем литры нафтизина и иже с ним. При распылении вызывает небольшой зуд (""свербит"" в носу), но это длится несколько секунд. Хотя, конечно, моя слизистая сильно повредилась после такого длительного применения сосудосуживающих, поэтому все равно есть небольшой отек по утрам, признаки воспаления, но я постепенно избавляюсь от них, применяя ароматерапию. Применяется Тафен назаль 2 раза - утром и на ночь. Стоимость - 389 рублей. Невысокая цена за счастье полноценно пользоваться своим носом и не платить за это оброк аптекам! 
        
            Время использования: 1  месяц
        
        
                
            Стоимость: 389 руб.
        
        
        Год выпуска/покупки: 2016Общее впечатление: Препарат, навсегда избавивший меня от нафтизиновой зависимости.
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","тафен назаль"
"215","Препарат Тафен Назаль","
        Настала пора насморков и вирусов. Тема злободневная и хоть не очень приятная от нее никуда не уйти. Как пытаться обезопасить себя я уже писала в нескольких отзывах. Но если уже случилось, то как быть.Начну с небольшой предыстории, чтобы правильно сложилось представление. Когда – то очень давно, я сильно заболела, и мне очень сильно не повезло с лечащим врачом, он выписал меня раньше положенного времени. С температурой, хоть и не очень сильной, я ездила пару дней на работу. И естественно снова слегла. Осложнение пришлось на нос. И когда я приехала с ужасной головной болью, температурой к другому врачу, мне он поставил диагноз гайморит. Ситуация осложнялось искривленной носовой перегородкой. Нос я повредила в детстве, визуально это никак на мне не сказалось, а вот внутренне ощутимо. Искривилась носовая перегородка. В о время насморка, очень тяжело ненужной слизи выйти естественным путем наружу, из-за этой искривленной перегородки. Вот и скопилось внутри все что не нужно, а лечащий врач не придал этому значения, и вовремя не назначил лечения.Обошлось без проколов, новые методики, позволяют этого избежать, если не запускать. Но любая безобидная простуда, и мой хронический насморк обостряется. Естественно, без капель для носа никуда. А уж на ночь без них заснуть вообще не представлялось возможным. Нос просто категорически не дышал. А дальше, хуже. Насморк проходил, но не использовав капли на ночь нос, отказывался дышать. Я без перерыва использовала их года три, точно. И не только на ночь. Нос без них просто не мог уже дышать. У меня капли были везде. Дома, в сумочке, на работе в автомобиле. Потому что, если их не окажется в нужное время, кроме как ртом я дышать не смогу. Это не психологическая зависимость, а именно привыкание к каплям, на физиологическом уровне. Ситуация катастрофическая. Отолоринголог объяснил, что систематическое использование капель приводит к зависимости, это распространенные явление, таких пациентов в его практике очень много. Он посоветовал использовать капли Тафен Назаль (TAFEN NASAL).Чем же уникальны эти капли, кроме высокой цены. По сравнению с обычными каплями для носа, она действительно высока, флакончик стоит 400 рублей. На практике, это просто находка для таких же как и я, «подсевших» на капли для носа.Мало того, что они не вызывают привыкание, они накапливаются в организме, тем самым снимая зависимость от обычных капель.Для эффекта важно регулярное применение. Что на практике. Чудес ждать не стоит. Как и предупредил отолоринголог, сразу они не помогли. Схема была такая. Я закапывала тафен назаль в каждую ноздрю, нос при этом не начанал дышать, а потом капала немного своих обычных капель. На четвертый день, я заметила, что уже могу обходится без своих обычных капель для носа практически всю время, кроме ночи. Спустя еще несколько дней, я не только слезла со своих обычных капель для носа, но и перестала нужаться в каплях вообще. Тафен Назаль восстановил мою дыхательную систему. Он избавил меня от многолетней зависимости, и мой носик стал дышать самостоятельно. Это огромное облегчение. Теперь стараюсь не запускать даже самую легкую простуду и насморк.Но это средство все равно находится на полочке в моей аптечке, на всякий пожарный.
        
            Стоимость: 400 руб.
        
        
        Общее впечатление: капли, не вызывающие привыкание
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","тафен назаль"
"216","Препарат Тафен Назаль","
        Совершенно согласна с предыдущими комментариями. У меня тоже были проблемы, нос не хотел дышать без сосудосуживающих средств. Носила их везде с собой, спала с каплями. Мучилась несколько месяцев. Потом решила обратиться к лору. Врач назначил препарат Тафен и уже после недели применения заметила улучшения. Перестала пользоваться сосудосуживающими каплями. Сейчас капаю третью неделю и на днях иду к врачу. Самочувствие отличное. Препарат просто супер!!!
        Общее впечатление: Препарат просто супер!
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","тафен назаль"
"217","Препарат Тафен Назаль","
        Муж у меня редко простужается, он закаленный. Поэтому несколько месяцев назад для меня было странно услышать его сморкания и сопения. Начал ерзать и шмыгать носом и во сне.Спрашиваю, может, простудился. Муж озадаченно пожимает плечами. Говорит, сам ничего не понимает, ничего не болит, а выделения из носа есть и нос чешется.Предположили с ним аллергию на что-то. Ждали, что пройдет, но само не проходило, да и ночи были неспокойными.Нехотя муж пошел к врачу. Мы думали, назначат сложные анализы, как нашей дочке, которая понюхала цветущую яблоню и чихала несколько дней, но аллерголог ничего у нее не нашла. Мужа же врач не стала мучить. Просто сказала, что аллерген выявить трудно, и если это впервые, можно попробовать Тафен.Сначала муж высмаркивался, а потом впрыскивал себе Тафен. Выделения прекратились за несколько дней, и муж прекратил лечение, даже не доведя до конца. Просто сказал как отрезал, что он здоров, и все тут.
        
            Время использования: 1 неделя
        
        
                
            Стоимость: 300 руб.
        
        
        Год выпуска/покупки: 2015Общее впечатление: Справился с насморком.
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","тафен назаль"
"218","Препарат Тафен Назаль","
        Так случилось, что после одной из поездок в Турцию, я простудился. В отеле Sun Star Beach переборщили с кондиционерами, да и плохо прошла акклиматизация по возвращении домой, да еще и добавил сам- сходил в парилку, а потом потусил на холоде. А утром проснулся с болью в ухе, недышащим носом, с головой размером с воздушный шар и прочими неприятными симптомами.Работать не смог, пришлось обратиться по ДМС от Ресо-Гарантия к докторам. Диагностировали острый левосторонний отит+ воспаление гайморовых пазух, все это сопровождалось температурой. Вообщем, целый букет.Тогда мне сделали прокол гайморовых пазух, в уши капали капли Отофа, делали всякие процедуры, типа ""пароход- кукушка"". А потом назначили препарат Тафен Назаль. Выпускается от в форме спрея и имеет систему дозированных ""пшиков"".Тетя-доктор сказала, что препарат гормональный, но типа в легкой форме. Я в этом мало чего понимаю, гормональный/негормональный, не вижу разницы, лишь бы был ощутимый положительный результат. Единственно о чем я спросил, испугавшись гормональности, а не повлияет ли на потенцию. Улыбнувшись, тетя-доктор ответила, что не повлияет, и я успокоился. Гормоном оказался Будесонид. Как говорит википедия, относится он ко глюкокортикоидам, а они кстати, повышают сексуальную активность как у женщин, так и у мужчин. Так что мои опасения окончательно развеялись.Была назначена точная схема лечения, а именно конкретное количество пшиков в каждую ноздрю. Тетя-доктор сказала, что в применении этого препарата схема очень важна. Если назначено 2 пшика в каждую ноздрю, то не надо делать 3 или 1. Если назначено 14 дней, то не надо прекращать на 5-6, когда типа все прошло. Вообщем, точность выполнения гарантирует результат.Результат пришел не сразу. Я поначалу разочаровался, но где-то на 3-4 день, я вдруг поймал себя на мысли, что спокойно и ровно дышу носом.Еще тетя-доктор пообещала, что после прохождения курса Тафен-Назаля насморка не будет долгое время, от 6 до 12 месяцев. В итоге, так оно и произошло, что удивительно. Были потом легкие простуды, с небольшой температурой, головной болью, но без проблем с носом и дыханием. Вообщем, этот препарат мне подошел и я его использую при необходимости, а так как он дает длительный результат, то и необходимость случается редко.Рекомендую к использованию, но не рекомендую самостоятельно принимать решение об использовании. Это должен сделать специалист. Не болейте!
        
            Время использования: при необходимости
        
        
                
            Стоимость: 300 руб.
        
        
        Общее впечатление: Для меня препарат оказался эффективен.
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","тафен назаль"
"219","Препарат Тафен Назаль","
        Дозированный назальный спрей Тафен Назаль - средство, которое помогает мне при сезонном аллергическом рините. Он содержит такое вещество, как будесонид. А оно, в свою очередь, обладает противовоспалительным и противоаллергическим действием.Назначают его для профилактики и лечения аллергических ринитов, вазомоторных ринитов, носовых полипов.Противопоказаний немного, такие как детский возраст до 6 лет, период лактации, активная форма туберкулёза лёгких и аллергическая реакция на препарат. При беременности тоже лучше воздержаться от использования препарата. Ну разве только, если нельзя обойтись без него.Побочных действий много, но они довольно редкие и расценивать их нужно индивидуально. Мне же препарат нравится и никакого дискомфорта не ощущаю.Препарат довольно дорогой. Его стоимость составляет примерно 350 рублей за флакон. Но в нём содержится 200 доз и хватает их надолго.В упаковке имеется довольно подробная инструкция с цветными картинками. В ней объясняется, как пользоваться флаконом. Это для тех, кто купил его впервые и не умеет пользоваться.Рекомендую Тафен Назаль. Он очень неплохо помогает и здорово облегчает жизнь при проблемах с носовым дыханием из - за причин, о которых указано мною выше. Препарат помогает вести полноценную жизнь и работать в полном объёме.
        
            Время использования: не  более 3 месяцев
        
        
                
            Стоимость: 350 руб.
        
        
        Год выпуска/покупки: 2014Общее впечатление: Хорошее средство при аллергическом рините
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","тафен назаль"
"220","Препарат Тафен Назаль","
        Я пользовалась спреями от заложенности носа ни один год, даже и не помню уже сколько лет. И случайно узнала об этом препарате от знакомой, у нее муж тоже был зависим от капель. А мне в последнее время капли стали нужны не только два раза в сутки, а три или четыре, причем пользовалась разными, если не закапать, то начинала сильно болеть голова, нос не дышит, и капли были всегда и везде со мной. Около кровати, в сумке, вообщем это зависимость, и не только у меня и муж этим тоже страдает.Я даже не спросила у знакомой сколько они стоят, была готова отдать любую сумму, лишь бы помогли.Кстати не сказала о врачах, я обращась с этой проблемой ни к одному доктору, но говорили все одно, нужна операция, т. к. у меня искривление носовой перегородки, но я этого и боялась, и были сомнения в ее надобности, пока я не начинала пользоваться этими спреями, этого же не было.Стоимость - 330 рублей, но цена зависит от аптеки, предел 400 рублей.В составе Тафен назаль активное вещесто - будесонид. Будесонид обладает выраженным противовоспалительным, противоаллергическим действием. НО все же это гормональное вещество, это конечно минус препарату, в случаях как у меня, это уже не испугало)Инструкция к препарату, это что-то. Сначало даже было страшно ее читать, не то, чтобы ""пшикнуть"" в нос эти капли.Очень много побочек, также и противопоказания и особые указания, пока я ее изучала, мне казалось, что капать я этим препаратом не буду, но все же решилась. (На фото инструкция не вся)А теперь о применении, напишу подробнее, чтобы было понятно, почему нужно терпение.После первого применения было очень неприятно, жжение в носу сильное, но через пять минут прошло. А вот заложенность не проходила долго, часа два точно. Чуточку стало полегче, но все равно дышать было тяжело. Потом начался чих, и долгий))) Через три часа дышала одна ноздря и так было четыре дня, думала, что не помогут, но решила не бросать.Капала, кстати, утро и вечер только Тафен, хотя их можно совмещать с другими каплями, но я сразу решила, что все, с ними хватит.Через неделю эффект стал лучше, днем нос дышал хорошо, а вот ночью хуже, думая это из-за положения лежа. Далее вся эта заложенность начала выходить, извинить за подробность, но очень много, до этого всегда была просто заложенность носа, где то очень далеко, и ощущения насморка не было. Просто после капель эта заложенность проходила на какое-то время. А с Тафеном стало все выходить, и откуда это бралось в таких количествах непонятно.И уже через две недели, стало намного лучше, но я продолжала капать утро/вечер, только уже по одному вспрыскиванию (до этого по два ""пшика"")На третью неделю капала только на ночь.И четвертая неделя, я перестала ими пользоваться. Нос стал дышать! Заложенность прошла. Просто в какой-то момент поняла, что все, необхдимости капать нет.Во время применения капель сушит нос, советую смазывать ватным тампоном носовые проходы каким-нибудь маслом, чтобы смягчить слизистую.И мне показалось, что во рту тоже сушат, постоянно хотелось пить. У мужа все медленнее, он месяц пользуется, но сейчас стал капать только на ночь. Говорит, что уже все намного лучше, что не требуется закапывать несколько раз в день, надеемся, что это со временем и у него пройдет.Т. к. эти капли мне помогли, я конечно же их рекомендую. Я на свой страх и риск, пользовалась Тафеном без рекомендации врача, но все же советую сначало обратиться к врачу, я против самолечения, но в моем случае не было выбора, к сожалению ни один врач не сказал мне о существовании таких капель. И как узнала от многих, Тафен чаще всего назначают при аллергических ринитах.
        
            Время использования: 1 месяц
        
        
                
            Стоимость: 330 руб.
        
        
        Год выпуска/покупки: 2014Общее впечатление: Помог мне справиться с зависимостью от капель. Ну нужно терпение...
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","тафен назаль"
"221","Препарат Тафен Назаль","
        Более 20 лет страдаю аллергией на сорные травы ( амброзия, циклофена). Аллергическая реакция выражается: на ранней стадии в виде поллиноза ( слезотечение, ринит, чихание), далее развиваются астматические приступы ( затрудненное дыхание, отдышка, кашель, страх задохнутся). По назначению врача аллерголога-пульмонолога принимаю Тафен уже пятый год. Очень довольна результатом, приступов удушья нет, проявления ринита отсутствуют. Препарат начинаю применять за 2-3 недели до ожидаемой аллергии по 1 дозе в каждый носовой проход 1 раз в день. Как только замечаю, что этой дозы мне не хватает ( начинают чесаться глаза или чихну пару раз) увеличиваю дозу по 1 пшику в каждый носовой проход уже 2 раза в день. Чувствую себя настолько комфортно, что забываю, принимать лекарство, т. к. никаких симптомов заболевания нет.Тафен относится к группе глюкокортикостероидов для местного применения. Действующее вещество - будесонид. Препарат может применяться детьми от 6 лет.Никаких побочных явлений не наблюдала. 
        
            Стоимость: 370 руб.
        
        
        Общее впечатление: Отличное средство от аллергии на сорные травы
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","тафен назаль"
