"","name","review","type"
"384","
          Аэрозоль GlaxoSmithKline Pharmaceuticals SA Вентолин - отзыв        ","
    
            
                        
      
        
            
        

 С этим ""чудо"" баллончиком я познакомилась ещё в детстве, когда мне поставили диагноз астма. Мне крупно ""повезло и мой супер доктор назначил мне Вентолин, как базовое лекарство.Не знаю, может врач искренне полагал, что такая большая доза поможет мне вылечить астму, но это только усугубило мою ситуацию, к серьезным проблемам с легкими добавились ещё не хилые проблемы с сердцем, как позднее мне объяснили врачи, что сердце дало сбой именно из-за Вентолина.Сам препарат не снимает у меня никакие приступы, может снять только легкую одышку и не более того. А из-за того, что меня пару лет пичкали большими дозами сего лекарства мой организм перестал воспринимать любые баллончики в принципе, а страдания мои стали в разы сильнее. И самое ужасное, из-за гормнов содержащихся в Вентолине я очень сильно потолстела (такая ситуация почти у всех астматиков и со многими препаратами) P.S. А вообще всем мамочкам да и взрослым астматиками советую пробовать снимать легкие приступы горячим молоком или чаем, кому-то наоборот подходит холодные напитки. Лучше пробовать справляться с болезнью простыми способами, чем пичкать организм гормонами.Будьте здоровы! сообщить о нарушении
        ","вентолин"
"385","
          Аэрозоль GlaxoSmithKline Pharmaceuticals SA Вентолин - отзыв        ","
    
            
                        
      
        
            
              
                        
      
        
            
        

 В буквальном смысле, спасибо!Как-то лет 5 назад я очень сильно простудилась и лежала дома с температурой, кашлем и всеми составляющими. И в этот момент ни с того, ни с сего у меня началась аллергия. Приступы удушья мучали почти сутки. Почему не пошла в больницу? Да просто сил не было. Почему не вызвала скорую? Вызвала, а толку? Они сказали выпить пару базовых таблеток, которые не помогли. Отправив ближнего в аптеку, со слезами на глазах я ждала хоть какой-то помощи, ибо спать, есть, пить было не возможно. Ночью просыпалась (если засыпала) от приступов удушья, днем постоянно кашляла (прокашлявшись, на пару секунд горло становилось ""пустым"" и была возможность вздохнуть).Придя в аптеку и объяснив ситуацию, формацевт дала это средство. Буквально 2 пшика и от удушья ни осталось и следа, будто вообще не было! Сказать, что я была в шоке, ничего не сказать! Кстати, этим средством я пользуюсь до сих пор при аллергии и простуде. Помогает так же отлично, как и в первый раз. Что бы я делала без него? Легла бы и умерла, честное слово. Ведь моей ""скорой помощью"" оказалось именно это лекарство, а не наши ""доблестные"" врачи. сообщить о нарушении
        ","вентолин"
"386","
          Аэрозоль GlaxoSmithKline Pharmaceuticals SA Вентолин - отзыв        "," Познакомилась я с астмой год назад. Кашель был просто ужасный, после добавились приступы, всё внутри горело. Обратилась к очень хорошему пульмонологу-аллергологу. Выставили астму. И назначили при приступах этот аэрозоль.Аэрозоль для ингаляций без небулайзера     
      
        
        
      
        
        
      
        
    Кашель снимает быстро, становится намного легче дышать.Но через месяца три мое состояние ухудшилось, обструкция стала ужаснее. Следовательно, и приступы страшнее. И оказалось, с сильными приступами не справляется. Начала принимать Симбикорт.Но спасибо этому препарату за то, что облегчал мне жизнь, когда всё только развивалось, ибо было очень страшно, когда вообще дышать не можешь...Препарат гормональный, подсесть на него можно, но от Симбикорта подсаживаешься уже капитально, навсегда, так что отвыкнуть от него вполне возможно.-------------------------Крепкого Вам здоровья, и не дай Бог познакомиться с этим препаратом в живую!С Уважением, Кукушенька сообщить о нарушении
        ","вентолин"
"387","
          Аэрозоль GlaxoSmithKline Pharmaceuticals SA Вентолин - отзыв        "," Я болею бронхиальной астмой почти все время, которое себя помню. Она появилась у меня в 6 лет не знаю по каким причинам, да и не важно это. Важно то, что лечение, которое начали почти сразу после ее появления, не помогло, и мне и моим родителям пришлось смириться с мыслью о том, что я всю жизнь буду на лекарствах. Хотя нет, не совсем всю))) За городом она отступает, и потребность в лекарствах отпадает, но, конечно, в ритме современной жизни сложно часто бывать на природе поэтому хочешь не хочешь приходится пользоваться лекарствами.    
      
        
    Помню, что до Вентолина я принимала Сальбутамол, но он медленнее останавливал приступ, и не сильно помогал.    
      
        
    Приступы у меня начинаются от физической нагрузки. Достаточно ускорить шаг быстрее обычного и я уже ощущаю как начинается приступ, дышать становится тяжело. Вентолин меня всегда спасает в этих ситуациях! Достаточно одного - двух пшыков и все проходит.    
      
        
    Вентолин всегда есть в моей сумке, так как прекрасно знаю, что происходит если не воспользоваться лекарством. Дышать все сложнее и сложнее, начинаются свисты, кажется что сейчас задохнусь, появляется железный привкус крови во рту, голова раскалывается. Все это ""веселье"" длится около 10 минут пока не начинает отпускать, это чувство сложно объяснить, это ни с чем несравнимая легкость на фоне уже разыгравшейся головной боли. Короче если бы не Вентолин моя жизнь была бы сплошной пыткой, так как такие приступы бывают часто. Единственное, что настораживает так это то, что если раньше хватало 1 дозы для того, чтобы прийти в себя, то сейчас все чаще и чаще я делаю 2 пшыка, так как от 1 легче не становится. Видимо это из за привыкания к лекарству.Состав:    
      
        
    Аэрозоль удобный.    
      
        
    Цена от 140 до 200 рублей в зависимости от аптеки. Раньше стоил дешевле, дорожает с каждым годом.    
      
        
    Советовать его не стану, так как такое должен только врач советовать)) Слышала о том, что многие его покупают просто так при бронхите, или для спасения от удушья летом, не думаю, что это правильный поступок, так как лучше без острой необходимости его не употреблять.    
      
        
     сообщить о нарушении
        ","вентолин"
"388","
          Аэрозоль GlaxoSmithKline Pharmaceuticals SA Вентолин - отзыв        "," Лекарство серьезное и должен назначать только специалист. Наше первое знакомство с ним случилось, когда сынок заболел трахеобронхитом.Кашель был такой силы, что временами не давал ребенку дышать, аж свистело все внутри. Как назло случилось в новый год, выходные, до врача дозвониться не могли. А приехавшая скорая любезно предложила только инфекционное отделение без вариантов, потому что у ребенка температура была к тому же.    
      
        
    Аэрозоль Вентолин отзывОт стационара мы отказались, продолжив войну с телефоном нашего участкового врача. Когда она наконец приехала спустя сутки, то сразу же отправила на рентген легких. К счастью там ничего опасного не было, а вот обструкцию диагностировали и пришлось долго лечить.Препарат Вентолин выпускается в двух формах, но обе предназначены только для ингаляций. Небулы применяются в компрессионных ингаляторах, а аэрозоль можно распылять в ротовой полости.    
      
        
    Защитный колпачок    
      
        
    Для ингаляций без небулайзера    
      
        
    КомплектНам его назначили для снятия бронхоспазма, в комплексе с другими лекарствами от трахеобронхита. Со своей задачей препарат справляется на раз, после применения сразу становится легче дышать и удушающий кашель проходит.Только применять часто нельзя и существуют другие ограничения, о которых уведомит специалист.    
      
        
    Инструкция к Вентолину    
      
        
    Наглядная схема примененияНебулайзера у нас нет, так как особой необходимости не возникало. Когда сын заболел, хотели купить, чтобы и на будущее был в доме.Но врач нам предложила домашний вариант использования Вентолина в аэрозоле детям, чтобы лекарство дошло до бронхов без ингалятора. Обрезать пластиковую бутылку, обезопасить края пластырем в пару слоев, чтобы лицо не оцарапать, и так использовать.Широким концом ребенку на личико надевать, а в горлышко брызгать спрей. Он мелкодисперсный, распределяется внутри «воронки», нужно только уговорить малыша дышать глубоко. Ну или пусть плачет в крайнем случае.На применение 1 пшик. Если симптомы не снимаются, то повторить, но не больше двух.    
      
        
    Воронка для использования вместо небулайзераСын может пользоваться аэрозолем, так как уже не малыш. А вот двухлетнюю на тот момент дочку как раз пришлось однажды лечить таким способом. Прекрасно помогает.Главное, чтобы противопоказаний не было и препарат нормально переносился. А это решается через консультацию с врачом. сообщить о нарушении
        ","вентолин"
"389","
          Аэрозоль GlaxoSmithKline Pharmaceuticals SA Вентолин - отзыв        "," Три года назад, когда под Питером горели леса и всё лето город был в смоге, я впервые узнала, что у меня астма. Просто начала задыхаться по ночам и сильно кашлять. Врач прописал для купирования симптомов два аэрозоля: вначале 2 пшика Саламола, через 5 минут 2 пшика Беклазона. Облегчение пришло где-то после двух дней применения, однако, дышать всё равно было тяжеловато, особенно по ночам (конечно, бОльшую роль в этом сыграл смог).Через месяц Саламол закончился, и в аптеке его не оказалось. Мне посоветовали аналог с тем же действующим веществом - Вентолин. Он мне понравился меньше саламола: небулайзер явно дешевле, т.к. саламол можно было просто вдыхать, а у вентолина нужно еще и одновременно нажимать на флакон, да и ощущение, что конструкция вот-вот развалится. После Вентолина остается гораздо более заметное послевкусие, напоминающее фреон. Купирует симптомы хуже Саламола, действие практически незаметно. Подойдет, только если ситуация совсем плоха, а если симптомы астмы выражены несильно, то ситуацию не улучшит.Однако, очень неплох в качестве лечения кашля во время простуды - он расширяет бронхи и помогает слизи выходить, тем самым кашель проходит быстрее, убедилась на своём опыте.Вентолин стоит где-то в два раза дешевле саламола, и советовать бы стала его только для лечения кашля или несильно выраженной астмы. сообщить о нарушении
        ","вентолин"
"390","
          Аэрозоль GlaxoSmithKline Pharmaceuticals SA Вентолин - отзыв        ","
    
            
                        
      
        
            
              
                        
      
        
            
              
                        
      
        
            
        

 Вентолин- мой помощник при "" ЭКСТРЕННЫХ приступах с астмой, и аллергией.Если ты асматик, то тебе известно, как ты задыхаешься при приступах. И думаешь что вот-вот тебе не хватит воздуха....   Чего только мне не прописывали... и ингаляцию на водяной бане, и т.д....Но при приступах, даже очень экстренных, он снимет спазм.Состав: ( краткий)    Не содержит фреонов. Аэрозоль для ингаляций дозированный 100мкг\доза.Способ применения: Перед применением встряхнуть ингалятор. сообщить о нарушении
        ","вентолин"
"391","
          Аэрозоль GlaxoSmithKline Pharmaceuticals SA Вентолин - отзыв        "," такую штуку выписали моему парнишке, когда кашлял, что есть силы, пропшикали курс, неделю, может дней 10 максимум, потом же отставили и все а в упаковке осталось больше половины так вот , конечно от этого лекарства толк есть. но из - за того, что стоит дороговато.около 150 рос.рубл.и потом не знаешь. куда деть остаток. через 1 месяц надо выкидывать, потом он постоял еще пока у нас папа не заболел, потом он уже допшикивал, думаю оно ему поможет или нет?надо бы редьки с медом сварганить от кашля. боле ничего путного написать об этом средстве написать не могу. сообщить о нарушении
        ","вентолин"
"392","
          Аэрозоль GlaxoSmithKline Pharmaceuticals SA Вентолин - отзыв        "," Познакомилась с Вентолином когда со мной случился бронхоспазм. Приобрела аэрозоль для ингаляций и сразу воспользовалась как указано в инструкции: снять защитный колпачок, убедиться что в нем нет посторонних предметов, сделать контрольное нажатие в воздух, сделать максимальный выдох, зажать мундштук губами, вдыхая через рот- нажать на верхушку ингалятора, продолжая медленно и глубоко вдыхать. Задержать дыхание и вынуть ингалятор со рта. Задержать дыхание на сколько возможно.1 нажатие соответствует 1 дозе.Облегчение у меня происходит мгновенно, сразу облегчается дыхание, удушье проходит, мокрота отходит легко, исчезают хрипы и свист в бронхах. Уходит ощущение паники. Очень благодарная Вентолину за купирование бронхоспазма. Очень радует цена.Препарат белого цвета без запаха и вкуса.В случае необходимости буду приобретать еще.Ничего не могу сказать на счет побочный действий, у меня их нет на данный момент. сообщить о нарушении
        ","вентолин"
"393","Ингалятор GlaxoSmithKline Вентолин Эвохалер","
        Добрый день!Хочется рассказать о качественном лекарстве, помогающем при бронхиальной астме.10 лет назад меня начал мучить странный недуг - часто становилось тяжело дышать. Целый месяц я ходил к участковому терапевту, который упорно ставил мне диагноз ""бронхит"" и прописывал мне различные лекарства, но они мне не помогали. После того, как он прописал мне какие-то антибиотики по цене 1000 рублей за 2 таблетки, я решил больше к нему не ходить.Через некоторое время я описал свои симптомы одному знакомому врачу (раньше не было возможности с ним проконсультироваться) и он посоветовал мне попробовать Вентолин. Цена меня приятно удивила (тогда он стоил около 100 рублей), а после того, как я понял, что аэрозоль помогает - радости не было предела! Правда потом пришло осознание, что у меня астма и настроение несколько ухудшилось.Приступы у меня бывают довольно редко, в основном осенью и зимой, ну или когда прихожу в гости к владельцам кошек (у меня, к сожалению, на них аллергия) - поэтому баллончика хватает надолго. За год уходит 2-3 штуки.Однажды в аптеке мне предложили вместо Вентолина (его не было в наличии) взять Сальбутамол. Фармацевт сказала, что это одно и то же, а Сальбутамол был ещё и почти в 2 раза дешевле. Я, не раздумывая согласился, о чём впоследствии пожалел.Несмотря на одинаковый состав (сальбутамол - это не только название аналога Вентолина, но и действующее вещество в обоих препаратах) Сальбутамол гораздо хуже помогал при приступах, да и на вкус был совершенно другим. Да и ценовое преимущество оказалось не таким ощутимым - оказалось, количество доз в нём было меньше.Не знаю, может я взял препарат не того производителя, и другие ""Сальбутомолы"" также эффективны, как и Вентолин, но я решил больше не экспериментировать и сейчас покупаю только проверенный временем препарат.Вентолин продается в виде ингалятора со вставленным баллончиком.Часть, через которую вдыхается аэрозоль, защищена крышкой.При этом нижняя часть баллончика не защищена. Из-за этого иногда в баллончик попадает пыль и грязь. Поэтому перед ингаляцией баллончик лучше почистить.Сам баллончик можно вытащить из ингалятора. Зачем это сделано - не понятно, отдельно от ингалятора я их в продаже не видел. Возможно это какие-то специфические требования к лекарственным препаратам.Кстати, фотография, которая стоит в описании товара, для России не актуальна. У нас препарат продается в другой упаковке.Стоит отметить, что Вентолин, к сожалению, не лечит бронхиальную астму, а только купирует приступы. Но мне на данный момент этого достаточно, учитывая, что приступы у меня бывают редко.Лекарство продаётся только по рецепту, но за 10 лет у меня его спросили только 1 раз.Хочется напомнить, что любое лекарство стоит применять только по назначению врача!Так же не стоит забывать и о противопоказаниях.
        
            Время использования: 10 лет
        
        
                
            Стоимость: 200 руб.
        
        
        Год выпуска/покупки: 2015Общее впечатление: Действительно помогает!
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","вентолин"
"394","Ингалятор GlaxoSmithKline Вентолин Эвохалер","
        Впервые с таким заболеванием, как ларинготрахеит, мы столкнулись, когда сыну было около трех лет. С тех пор, к нашему сожалению, ларингит стал частым спутником различных простуд. Последний раз ларингит сопровождался стенозом гортани и нам пришлось лечь в стационар. Это было полтора года назад. Тогда мы впервые узнали о препарате Вентолин (аналог Сальбутамола) С тех пор приступы не повторялись и я уже подумала, что мы переросли самый опасный возраст. Пару же дней назад нам вновь пришлось вспомнить, что такое стеноз(Сразу по прибытии в стационар сыну сделали быструю ингаляцию с Вентолином. Этот препарат на самом деле творит чудеса. Он мгновенно купирует приступ и снимает отек гортани. Те, кто сталкивался со стенозом, знают, как это страшно и серьезно.Вентолин упакован в картонную коробочку:Препарат содержит 200 доз. На обратной стороне упаковки приведена краткая информация о лекарственном средстве:Препарат производится во Франции. Прилагается подробная инструкция:Вентолин можно применять для детей от четырех лет. В основном препарат применяют для купирования приступов при астме, обструктивном бронхите:Флакон состоит из двух частей - непосредственно флакона с лекарством и насадки для распыления:Отдельно можно купить маску для насадки. С ней будет удобно использовать ингалятор у детей.Препарат мне очень нравится, со своей основной задачей справляется отлично. Улучшение наступает почти сразу, дыхание становится мягче, а приступ стеноза проходит. Рекомендую обязательно иметь этот препарат в домашней аптечке.
        
            Время использования: несколько раз
        
        
        
        Год выпуска/покупки: 2015Общее впечатление: Эффективное средство при ларингите
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","вентолин"
"395","Ингалятор GlaxoSmithKline Вентолин Эвохалер","
        С вентолином познакомилась лет двадцать назад и с тех пор он держит меня на привязи. Никуда без него. А если вдруг забудешь, то тут же начинается страшнейший приступ бронхиальной астмы. При этом понимаешь, что приступ спровоцирован не аллергией, не физической нагрузкой, а лишь одной мыслью ""Ой, я забыла вентолин!"", но ничего сделать не можешь - мучаешься по полной программе, вплоть до того, что заползаешь в соседнюю аптеку, и, открывая, как рыба, рот - просишь вентолин. Если же аптек нет, то приходится звонить мужу, чтобы принёс (привёз) или ковыляешь домой в ужасном-ужасном виде.Чтобы такого не происходило - у меня эти вентолины везде - в машине, в каждой сумке, в кровати, в карманах... 6-8 штук точно. И я всё-равно периодически умудряюсь его забывать.А когда он со мной - то могу вообще спокойно бегать и прыгать и нервничать... привычка, от которой никуда не денешься. Поэтому никому не рекомендую к нему привыкать, хотя, конечно, если есть необходимость - лучше пользоваться. Это не гормональный препарат и зависимость только психологическая, не больше того.С сильным аллергеном вентолин не справляется, более того - чем чаще вдыхать, тем менее выражен эффект и в результате впадаешь в многочасовой приступ. Поэтому вдобавок к вентолину я в этом году купила серетид. И вентолином перестала пользоваться. Но серетид - гормональный, а потому сейчас, когда время моей аллергии заканчивается, я отвыкаю от него. А вентолин - он всегда со мной.
        
            Время использования: 20 лет
        
        
                
            Стоимость: 165 руб.
        
        
        Общее впечатление: Держит на привязи
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","вентолин"
"396","Ингалятор GlaxoSmithKline Вентолин Эвохалер","
        Так уж выходит, что в современное время мы без лекарств никуда, особенно это касается астматиков. С детства страдаю этим неприятным недугом, но сейчас приступы стали редкими. Чаще всего пользоваться подобными вентолину бронхорасширяющими средствами приходится при вирусных болячках-орви. Данный препарат содержит в себе то же действующее вещество-сальбутамол. Но имеет ряд неоценимых плюсов:1. Оказывает более мягкое действие, не так сильно раздражает гортань как его аналог.2. Имеет как ни странно более нейтральный приемлемый вкус, от него не подташнивает.3. У препарата удобный держатель для баллончика, не разделяющийся на несколько частей.Ну и один минус это цена, он почти в 2 раза дороже своего простого аналога.Препарат хорошо снимает удушье, помогает отделяться мокроте при болезни. Его удобно применять перед вдыханием отхаркивающего препарата типа амброксола.Футляр как я писала удобный, мыть легко. Баллон на двести доз. Побочных эффектов от него я не наблюдала. В первый триместр беременности бывало когда мне приходилось им пользоваться, последствий никаких плохих не ощутила. Правда в последние два триместра я вообще забыла про баллончики.Препарат хороший, советую. Но не забывайте, что любое применение лекарств недопустимо без назначения врача. здоровья ваи! 
        Общее впечатление: отличный аналог сальбутамола
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","вентолин"
"397","Ингалятор GlaxoSmithKline Вентолин Эвохалер","
        Привет, друзья мои хорошие!Вот еще один спасатель для тех, кто страдает бронхиальной астмой, и для тех у кого случаются приступы во время аллергии, как у моего мужа на цветение амброзии. Раньше он пользовался сальбутамолом, но, поскольку срок годности его уже вышел, пришлось купить его же аналог, который называется Вентолин.Производится этот ингалятор во Франции, стоит в наших аптеках сто сорок восемь рублей.Одного флакончика хватает на двести доз использования, но для нас это много, поскольку пользуется ингалятором муж лишь раз семь - десять за полтора месяца аллергии.Спазм снимается моментально, дышать становится легко и свободно.Как хорошо, что есть такие препараты.Рекомендую Вентолин всем тем, кому он жизненно необходим. Но, как всегда, есть и противопоказания, осторожно.
        
            Время использования: несколько раз
        
        
                
            Стоимость: 148 руб.
        
        
        Год выпуска/покупки: 2016Общее впечатление: С ним безопаснее,
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","вентолин"
"398","Ингалятор GlaxoSmithKline Вентолин Эвохалер","
        Я недавно сильно переболела трахеобронхитом. Всю болезнь меня сопровождал сильный кашель, от которого болело все тело и голова. Врач назначала аэрозоль Вентолин, по одному впрыскиванию два раза в день.Имея горький опыт с аэрозолем Беродуал, я не особо надеялась на эффект от Вентолина, но все же купила, благо цена не дорогая 23 гривны.А вот так вот выглядит сам балончик 10 мл. расчитаный на 200 дозВентолин применяется при:-приступы бронхоспазма-купирование приступов бронхиальной астмы-при длительной поддерживающей терапии бронхиальной астмыВопреки всем моим сомнениям препарат оказался достаточно эффективным средством даже при очень сильных приступах кашля.На третий день мне стало гораздо легче и я пользовалась Вентолином только на ночь(часа за1,5 до сна).Вентолин удобен в применении, достаточно просто снять колпачек и резко нажать двумя пальцами сверху и снизу. При слабом нажатии у меня ничего не получилось. На вкус Вентолин мне показался безвкусным.Теперь держу в аптечке на всякий случай, но надеюсь что не пригодится.Перед применение обязательно проконсультируйтесь с врачом! Всем крепкого здоровья!
        Общее впечатление: Назначали при трахеобронхите
                    
                        
                
                    Моя оценка:
                    
                Рекомендую друзьям: ДА
                Качество
                
                    
                
                
            
                Упаковка
                
                    
                
                
            
                Эффект
                
                    
                
                
            
                Безопасность
                
                    
                
                
            
                Доступность
                
                    
                
                
            Это полезный отзыв?
    ","вентолин"
